payment_id,tenant_id,lease_id,property_id,due_date,paid_date,amount_due,amount_paid,status,days_late
2399,47,193,293,2025-10-01,2025-10-08,1274,1274,PAID,0
2400,47,193,293,2025-11-01,,1274,0,PENDING,209
2401,47,193,293,2025-12-01,2025-12-05,1274,1274,PAID,0
2402,47,193,293,2026-01-01,2026-01-06,1274,1274,PAID,0
2403,47,193,293,2026-02-01,2026-02-06,1274,1274,PAID,0
2404,47,193,293,2026-03-01,2026-03-05,1274,1274,PAID,0
2405,47,193,293,2026-04-01,2026-04-07,1274,1274,PAID,0
2406,47,193,293,2026-05-01,,1274,0,OVERDUE,28
2407,912,194,294,2024-05-01,2024-05-16,2965,2013,PARTIAL,0
2408,912,194,294,2024-06-01,2024-06-04,2965,2965,PAID,0
2409,912,194,294,2024-07-01,2024-07-05,2965,2965,PAID,0
2410,912,194,294,2024-08-01,2024-08-05,2965,2965,PAID,0
2411,912,194,294,2024-09-01,2024-09-04,2965,2965,PAID,0
2412,912,194,294,2024-10-01,2024-10-06,2965,2965,PAID,0
2413,912,194,294,2024-11-01,2024-11-07,2965,2965,PAID,0
2414,912,194,294,2024-12-01,2024-12-07,2965,2965,PAID,0
2415,912,194,294,2025-01-01,,2965,0,PENDING,513
2416,912,194,294,2025-02-01,2025-02-07,2965,2965,PAID,0
2417,912,194,294,2025-03-01,,2965,0,PENDING,454
2418,912,194,294,2025-04-01,2025-04-04,2965,2965,PAID,0
2419,912,194,294,2025-05-01,2025-05-08,2965,2965,PAID,0
2420,550,195,297,2025-04-01,2025-04-08,2886,2886,PAID,0
2421,550,195,297,2025-05-01,2025-05-05,2886,2886,PAID,0
2422,550,195,297,2025-06-01,2025-06-07,2886,2886,PAID,0
2423,550,195,297,2025-07-01,2025-07-04,2886,2886,PAID,0
2424,550,195,297,2025-08-01,2025-08-05,2886,2886,PAID,0
2425,550,195,297,2025-09-01,2025-09-07,2886,2886,PAID,0
2426,550,195,297,2025-10-01,2025-10-17,2886,1399,PARTIAL,0
2427,1285,196,298,2025-07-01,2025-07-06,3542,3542,PAID,0
2428,1285,196,298,2025-08-01,2025-08-05,3542,3542,PAID,0
2429,1285,196,298,2025-09-01,2025-09-01,3542,3542,PAID,0
2430,1285,196,298,2025-10-01,2025-10-01,3542,3542,PAID,0
2431,1285,196,298,2025-11-01,2025-11-05,3542,3542,PAID,0
2432,1285,196,298,2025-12-01,2025-12-03,3542,3542,PAID,0
2433,1285,196,298,2026-01-01,2026-01-01,3542,3542,PAID,0
2434,1285,196,298,2026-02-01,2026-02-04,3542,3542,PAID,0
2435,1285,196,298,2026-03-01,2026-03-04,3542,3542,PAID,0
2436,1285,196,298,2026-04-01,2026-04-08,3542,3542,PAID,0
2437,1285,196,298,2026-05-01,2026-05-08,3542,3542,PAID,0
2438,974,197,300,2025-02-01,,1037,0,OVERDUE,482
2439,974,197,300,2025-03-01,,1037,0,PENDING,454
2440,974,197,300,2025-04-01,2025-04-05,1037,1037,PAID,0
2441,974,197,300,2025-05-01,2025-05-06,1037,1037,PAID,0
2442,974,197,300,2025-06-01,2025-06-01,1037,1037,PAID,0
2443,974,197,300,2025-07-01,2025-07-01,1037,1037,PAID,0
2444,974,197,300,2025-08-01,2025-08-03,1037,1037,PAID,0
2445,974,197,300,2025-09-01,2025-09-06,1037,1037,PAID,0
2446,974,197,300,2025-10-01,2025-10-01,1037,1037,PAID,0
2447,974,197,300,2025-11-01,2025-11-01,1037,1037,PAID,0
2448,974,197,300,2025-12-01,2025-12-06,1037,1037,PAID,0
2449,974,197,300,2026-01-01,2026-01-03,1037,1037,PAID,0
2450,293,198,303,2024-07-01,,1402,0,OVERDUE,697
2451,293,198,303,2024-08-01,2024-08-04,1402,1402,PAID,0
2452,293,198,303,2024-09-01,2024-09-02,1402,1402,PAID,0
2453,293,198,303,2024-10-01,2024-10-08,1402,1402,PAID,0
2454,293,198,303,2024-11-01,2024-11-04,1402,1402,PAID,0
2455,293,198,303,2024-12-01,,1402,0,PENDING,544
2456,293,198,303,2025-01-01,2025-01-06,1402,1402,PAID,0
2457,293,198,303,2025-02-01,2025-02-02,1402,1402,PAID,0
2458,293,198,303,2025-03-01,2025-03-04,1402,1402,PAID,0
2459,293,198,303,2025-04-01,2025-04-01,1402,1402,PAID,0
2460,293,198,303,2025-05-01,2025-05-03,1402,1402,PAID,0
2461,293,198,303,2025-06-01,2025-06-03,1402,1402,PAID,0
2462,293,198,303,2025-07-01,,1402,0,OVERDUE,332
2463,1567,199,305,2024-03-01,,3476,0,PENDING,819
2464,1567,199,305,2024-04-01,2024-04-07,3476,3476,PAID,0
2465,1567,199,305,2024-05-01,,3476,0,PENDING,758
2466,1567,199,305,2024-06-01,2024-06-03,3476,3476,PAID,0
2467,1567,199,305,2024-07-01,,3476,0,PENDING,697
2468,1567,199,305,2024-08-01,2024-08-01,3476,3476,PAID,0
2469,1567,199,305,2024-09-01,2024-09-08,3476,3476,PAID,0
2470,1567,199,305,2024-10-01,2024-10-04,3476,3476,PAID,0
2471,1567,199,305,2024-11-01,2024-11-06,3476,3476,PAID,0
2472,1567,199,305,2024-12-01,2024-12-06,3476,3476,PAID,0
2473,1567,199,305,2025-01-01,,3476,0,OVERDUE,513
2474,1567,199,305,2025-02-01,2025-02-07,3476,3476,PAID,0
2475,1567,199,305,2025-03-01,2025-03-18,3476,2055,PARTIAL,0
2476,1567,199,305,2025-04-01,,3476,0,OVERDUE,423
2477,1567,199,305,2025-05-01,2025-05-04,3476,3476,PAID,0
2478,1567,199,305,2025-06-01,2025-06-02,3476,3476,PAID,0
2479,1567,199,305,2025-07-01,2025-07-05,3476,3476,PAID,0
2480,1567,199,305,2025-08-01,2025-08-06,3476,3476,PAID,0
2481,1567,199,305,2025-09-01,2025-09-04,3476,3476,PAID,0
2482,1265,200,306,2024-07-01,2024-07-01,3284,3284,PAID,0
2483,1265,200,306,2024-08-01,,3284,0,OVERDUE,666
2484,1265,200,306,2024-09-01,2024-09-08,3284,3284,PAID,0
2485,1265,200,306,2024-10-01,2024-10-02,3284,3284,PAID,0
2486,1265,200,306,2024-11-01,2024-11-04,3284,3284,PAID,0
2487,1265,200,306,2024-12-01,2024-12-05,3284,3284,PAID,0
2488,1265,200,306,2025-01-01,2025-01-03,3284,3284,PAID,0
2489,1265,200,306,2025-02-01,,3284,0,PENDING,482
2490,1265,200,306,2025-03-01,2025-03-08,3284,3284,PAID,0
2491,1265,200,306,2025-04-01,2025-04-07,3284,3284,PAID,0
2492,1265,200,306,2025-05-01,2025-05-03,3284,3284,PAID,0
2493,1265,200,306,2025-06-01,2025-06-05,3284,3284,PAID,0
2494,1265,200,306,2025-07-01,,3284,0,OVERDUE,332
2495,844,201,308,2025-10-01,2025-10-07,2576,2576,PAID,0
2496,844,201,308,2025-11-01,2025-11-05,2576,2576,PAID,0
2497,844,201,308,2025-12-01,2025-12-08,2576,2576,PAID,0
2498,844,201,308,2026-01-01,2026-01-01,2576,2576,PAID,0
2499,844,201,308,2026-02-01,2026-02-01,2576,2576,PAID,0
2500,844,201,308,2026-03-01,2026-03-04,2576,2576,PAID,0
2501,844,201,308,2026-04-01,2026-04-07,2576,2576,PAID,0
2502,844,201,308,2026-05-01,2026-05-04,2576,2576,PAID,0
2503,867,202,310,2024-04-01,,3280,0,OVERDUE,788
2504,867,202,310,2024-05-01,2024-05-02,3280,3280,PAID,0
2505,867,202,310,2024-06-01,2024-06-08,3280,3280,PAID,0
2506,867,202,310,2024-07-01,,3280,0,OVERDUE,697
2507,867,202,310,2024-08-01,2024-08-01,3280,3280,PAID,0
2508,867,202,310,2024-09-01,2024-09-03,3280,3280,PAID,0
2509,867,202,310,2024-10-01,,3280,0,OVERDUE,605
2510,1209,203,311,2024-02-01,2024-02-07,2375,2375,PAID,0
2511,1209,203,311,2024-03-01,2024-03-02,2375,2375,PAID,0
2512,1209,203,311,2024-04-01,,2375,0,OVERDUE,788
2513,1209,203,311,2024-05-01,,2375,0,OVERDUE,758
2514,1209,203,311,2024-06-01,2024-06-04,2375,2375,PAID,0
2515,1209,203,311,2024-07-01,,2375,0,PENDING,697
2516,1209,203,311,2024-08-01,2024-08-01,2375,2375,PAID,0
2517,624,204,312,2025-01-01,2025-01-06,1577,1577,PAID,0
2518,624,204,312,2025-02-01,,1577,0,PENDING,482
2519,624,204,312,2025-03-01,2025-03-05,1577,1577,PAID,0
2520,624,204,312,2025-04-01,2025-04-01,1577,1577,PAID,0
2521,624,204,312,2025-05-01,2025-05-04,1577,1577,PAID,0
2522,624,204,312,2025-06-01,2025-06-06,1577,1577,PAID,0
2523,624,204,312,2025-07-01,2025-07-03,1577,1577,PAID,0
2524,624,204,312,2025-08-01,2025-08-04,1577,1577,PAID,0
2525,624,204,312,2025-09-01,2025-09-05,1577,1577,PAID,0
2526,624,204,312,2025-10-01,2025-10-06,1577,1577,PAID,0
2527,624,204,312,2025-11-01,2025-11-08,1577,1577,PAID,0
2528,624,204,312,2025-12-01,2025-12-03,1577,1577,PAID,0
2529,624,204,312,2026-01-01,2026-01-02,1577,1577,PAID,0
2530,624,204,312,2026-02-01,2026-02-06,1577,1577,PAID,0
2531,624,204,312,2026-03-01,2026-03-01,1577,1577,PAID,0
2532,624,204,312,2026-04-01,2026-04-05,1577,1577,PAID,0
2533,624,204,312,2026-05-01,2026-05-02,1577,1577,PAID,0
2534,129,205,313,2025-01-01,2025-01-04,1298,1298,PAID,0
2535,129,205,313,2025-02-01,2025-02-04,1298,1298,PAID,0
2536,129,205,313,2025-03-01,2025-03-06,1298,1298,PAID,0
2537,129,205,313,2025-04-01,2025-04-02,1298,1298,PAID,0
2538,129,205,313,2025-05-01,,1298,0,OVERDUE,393
2539,129,205,313,2025-06-01,2025-06-03,1298,1298,PAID,0
2540,129,205,313,2025-07-01,2025-07-08,1298,1298,PAID,0
2541,129,205,313,2025-08-01,2025-08-02,1298,1298,PAID,0
2542,129,205,313,2025-09-01,2025-09-07,1298,1298,PAID,0
2543,129,205,313,2025-10-01,2025-10-02,1298,1298,PAID,0
2544,129,205,313,2025-11-01,,1298,0,OVERDUE,209
2545,129,205,313,2025-12-01,,1298,0,OVERDUE,179
2546,129,205,313,2026-01-01,2026-01-07,1298,1298,PAID,0
2547,897,206,316,2024-01-01,,2879,0,OVERDUE,879
2548,897,206,316,2024-02-01,,2879,0,OVERDUE,848
2549,897,206,316,2024-03-01,,2879,0,PENDING,819
2550,897,206,316,2024-04-01,,2879,0,OVERDUE,788
2551,897,206,316,2024-05-01,2024-05-03,2879,2879,PAID,0
2552,897,206,316,2024-06-01,2024-06-07,2879,2879,PAID,0
2553,897,206,316,2024-07-01,2024-07-02,2879,2879,PAID,0
2554,897,206,316,2024-08-01,2024-08-08,2879,2879,PAID,0
2555,897,206,316,2024-09-01,2024-09-03,2879,2879,PAID,0
2556,897,206,316,2024-10-01,2024-10-04,2879,2879,PAID,0
2557,897,206,316,2024-11-01,2024-11-02,2879,2879,PAID,0
2558,897,206,316,2024-12-01,,2879,0,PENDING,544
2559,897,206,316,2025-01-01,2025-01-08,2879,2879,PAID,0
2560,1176,207,317,2025-04-01,2025-04-08,2113,2113,PAID,0
2561,1176,207,317,2025-05-01,2025-05-01,2113,2113,PAID,0
2562,1176,207,317,2025-06-01,2025-06-08,2113,2113,PAID,0
2563,1176,207,317,2025-07-01,2025-07-08,2113,2113,PAID,0
2564,1176,207,317,2025-08-01,2025-08-06,2113,2113,PAID,0
2565,1176,207,317,2025-09-01,,2113,0,PENDING,270
2566,1176,207,317,2025-10-01,2025-10-02,2113,2113,PAID,0
2567,1176,207,317,2025-11-01,2025-11-04,2113,2113,PAID,0
2568,1176,207,317,2025-12-01,2025-12-05,2113,2113,PAID,0
2569,1176,207,317,2026-01-01,2026-01-01,2113,2113,PAID,0
2570,1176,207,317,2026-02-01,,2113,0,PENDING,117
2571,1176,207,317,2026-03-01,2026-03-03,2113,2113,PAID,0
2572,1268,208,321,2024-02-01,2024-02-07,3329,3329,PAID,0
2573,1268,208,321,2024-03-01,2024-03-04,3329,3329,PAID,0
2574,1268,208,321,2024-04-01,2024-04-01,3329,3329,PAID,0
2575,1268,208,321,2024-05-01,,3329,0,OVERDUE,758
2576,1268,208,321,2024-06-01,2024-06-05,3329,3329,PAID,0
2577,1268,208,321,2024-07-01,2024-07-01,3329,3329,PAID,0
2578,1268,208,321,2024-08-01,2024-08-06,3329,3329,PAID,0
2579,812,209,323,2024-08-01,2024-08-08,1057,1057,PAID,0
2580,812,209,323,2024-09-01,2024-09-01,1057,1057,PAID,0
2581,812,209,323,2024-10-01,2024-10-01,1057,1057,PAID,0
2582,812,209,323,2024-11-01,2024-11-04,1057,1057,PAID,0
2583,812,209,323,2024-12-01,2024-12-08,1057,1057,PAID,0
2584,812,209,323,2025-01-01,2025-01-05,1057,1057,PAID,0
2585,812,209,323,2025-02-01,2025-02-03,1057,1057,PAID,0
2586,812,209,323,2025-03-01,2025-03-07,1057,1057,PAID,0
2587,812,209,323,2025-04-01,2025-04-02,1057,1057,PAID,0
2588,812,209,323,2025-05-01,2025-05-04,1057,1057,PAID,0
2589,812,209,323,2025-06-01,,1057,0,PENDING,362
2590,812,209,323,2025-07-01,2025-07-08,1057,1057,PAID,0
2591,812,209,323,2025-08-01,2025-08-01,1057,1057,PAID,0
2592,812,209,323,2025-09-01,,1057,0,PENDING,270
2593,812,209,323,2025-10-01,2025-10-04,1057,1057,PAID,0
2594,812,209,323,2025-11-01,2025-11-07,1057,1057,PAID,0
2595,812,209,323,2025-12-01,2025-12-05,1057,1057,PAID,0
2596,812,209,323,2026-01-01,2026-01-01,1057,1057,PAID,0
2597,812,209,323,2026-02-01,2026-02-03,1057,1057,PAID,0
2598,993,210,325,2024-05-01,2024-05-04,3477,3477,PAID,0
2599,993,210,325,2024-06-01,2024-06-04,3477,3477,PAID,0
2600,993,210,325,2024-07-01,2024-07-02,3477,3477,PAID,0
2601,993,210,325,2024-08-01,,3477,0,OVERDUE,666
2602,993,210,325,2024-09-01,2024-09-02,3477,3477,PAID,0
2603,993,210,325,2024-10-01,2024-10-07,3477,3477,PAID,0
2604,993,210,325,2024-11-01,2024-11-01,3477,3477,PAID,0
2605,45,211,327,2024-07-01,2024-07-02,4118,4118,PAID,0
2606,45,211,327,2024-08-01,2024-08-08,4118,4118,PAID,0
2607,45,211,327,2024-09-01,2024-09-17,4118,2067,PARTIAL,0
2608,45,211,327,2024-10-01,2024-10-05,4118,4118,PAID,0
2609,45,211,327,2024-11-01,2024-11-07,4118,4118,PAID,0
2610,45,211,327,2024-12-01,2024-12-01,4118,4118,PAID,0
2611,45,211,327,2025-01-01,2025-01-06,4118,4118,PAID,0
2612,45,211,327,2025-02-01,2025-02-05,4118,4118,PAID,0
2613,45,211,327,2025-03-01,2025-03-02,4118,4118,PAID,0
2614,45,211,327,2025-04-01,,4118,0,PENDING,423
2615,45,211,327,2025-05-01,2025-05-06,4118,2193,PARTIAL,0
2616,45,211,327,2025-06-01,2025-06-05,4118,4118,PAID,0
2617,45,211,327,2025-07-01,2025-07-01,4118,4118,PAID,0
2618,45,211,327,2025-08-01,,4118,0,PENDING,301
2619,45,211,327,2025-09-01,2025-09-06,4118,4118,PAID,0
2620,45,211,327,2025-10-01,2025-10-04,4118,4118,PAID,0
2621,45,211,327,2025-11-01,2025-11-06,4118,4118,PAID,0
2622,45,211,327,2025-12-01,2025-12-02,4118,4118,PAID,0
2623,45,211,327,2026-01-01,,4118,0,OVERDUE,148
2624,1152,212,329,2024-02-01,2024-02-02,1299,1299,PAID,0
2625,1152,212,329,2024-03-01,2024-03-05,1299,1299,PAID,0
2626,1152,212,329,2024-04-01,2024-04-06,1299,1299,PAID,0
2627,1152,212,329,2024-05-01,2024-05-08,1299,1299,PAID,0
2628,1152,212,329,2024-06-01,2024-06-07,1299,1299,PAID,0
2629,1152,212,329,2024-07-01,2024-07-07,1299,1299,PAID,0
2630,8,213,330,2025-05-01,,2668,0,PENDING,393
2631,8,213,330,2025-06-01,2025-06-08,2668,2668,PAID,0
2632,8,213,330,2025-07-01,2025-07-02,2668,2668,PAID,0
2633,8,213,330,2025-08-01,2025-08-08,2668,2668,PAID,0
2634,8,213,330,2025-09-01,2025-09-02,2668,2668,PAID,0
2635,8,213,330,2025-10-01,2025-10-07,2668,2668,PAID,0
2636,8,213,330,2025-11-01,2025-11-07,2668,2668,PAID,0
2637,8,213,330,2025-12-01,2025-12-06,2668,2668,PAID,0
2638,8,213,330,2026-01-01,2026-01-03,2668,2668,PAID,0
2639,8,213,330,2026-02-01,2026-02-07,2668,2668,PAID,0
2640,8,213,330,2026-03-01,,2668,0,OVERDUE,89
2641,8,213,330,2026-04-01,2026-04-04,2668,2668,PAID,0
2642,8,213,330,2026-05-01,,2668,0,OVERDUE,28
2643,1134,214,331,2024-03-01,2024-03-08,1838,1838,PAID,0
2644,1134,214,331,2024-04-01,2024-04-02,1838,1838,PAID,0
2645,1134,214,331,2024-05-01,2024-05-08,1838,1838,PAID,0
2646,1134,214,331,2024-06-01,2024-06-01,1838,1838,PAID,0
2647,1134,214,331,2024-07-01,2024-07-03,1838,1838,PAID,0
2648,1134,214,331,2024-08-01,2024-08-05,1838,1838,PAID,0
2649,1602,215,334,2024-05-01,2024-05-02,1449,1449,PAID,0
2650,1602,215,334,2024-06-01,2024-06-07,1449,1449,PAID,0
2651,1602,215,334,2024-07-01,,1449,0,OVERDUE,697
2652,1602,215,334,2024-08-01,2024-08-07,1449,1449,PAID,0
2653,1602,215,334,2024-09-01,2024-09-04,1449,1449,PAID,0
2654,1602,215,334,2024-10-01,2024-10-02,1449,1449,PAID,0
2655,1602,215,334,2024-11-01,2024-11-08,1449,1449,PAID,0
2656,1602,215,334,2024-12-01,2024-12-02,1449,1449,PAID,0
2657,1602,215,334,2025-01-01,2025-01-03,1449,1449,PAID,0
2658,1602,215,334,2025-02-01,2025-02-02,1449,1449,PAID,0
2659,1602,215,334,2025-03-01,2025-03-05,1449,1449,PAID,0
2660,1602,215,334,2025-04-01,2025-04-02,1449,1449,PAID,0
2661,1602,215,334,2025-05-01,2025-05-07,1449,1449,PAID,0
2662,1220,216,335,2024-01-01,2024-01-07,2013,2013,PAID,0
2663,1220,216,335,2024-02-01,2024-02-01,2013,2013,PAID,0
2664,1220,216,335,2024-03-01,,2013,0,PENDING,819
2665,1220,216,335,2024-04-01,2024-04-07,2013,2013,PAID,0
2666,1220,216,335,2024-05-01,2024-05-07,2013,2013,PAID,0
2667,1220,216,335,2024-06-01,2024-06-08,2013,2013,PAID,0
2668,1220,216,335,2024-07-01,,2013,0,OVERDUE,697
2669,1220,216,335,2024-08-01,2024-08-04,2013,2013,PAID,0
2670,1220,216,335,2024-09-01,2024-09-05,2013,2013,PAID,0
2671,1220,216,335,2024-10-01,2024-10-08,2013,2013,PAID,0
2672,1220,216,335,2024-11-01,2024-11-04,2013,2013,PAID,0
2673,1220,216,335,2024-12-01,2024-12-04,2013,2013,PAID,0
2674,1220,216,335,2025-01-01,2025-01-02,2013,2013,PAID,0
2675,1220,216,335,2025-02-01,2025-02-03,2013,2013,PAID,0
2676,1220,216,335,2025-03-01,2025-03-03,2013,2013,PAID,0
2677,1220,216,335,2025-04-01,2025-04-02,2013,2013,PAID,0
2678,1220,216,335,2025-05-01,2025-05-03,2013,2013,PAID,0
2679,1220,216,335,2025-06-01,2025-06-01,2013,2013,PAID,0
2680,1220,216,335,2025-07-01,2025-07-04,2013,2013,PAID,0
2681,937,217,336,2025-04-01,2025-04-01,3970,3970,PAID,0
2682,937,217,336,2025-05-01,,3970,0,OVERDUE,393
2683,937,217,336,2025-06-01,2025-06-03,3970,3970,PAID,0
2684,937,217,336,2025-07-01,2025-07-02,3970,3970,PAID,0
2685,937,217,336,2025-08-01,2025-08-03,3970,3970,PAID,0
2686,937,217,336,2025-09-01,2025-09-03,3970,3970,PAID,0
2687,937,217,336,2025-10-01,2025-10-02,3970,3970,PAID,0
2688,629,218,339,2025-11-01,2025-11-01,2398,2398,PAID,0
2689,629,218,339,2025-12-01,2025-12-02,2398,2398,PAID,0
2690,629,218,339,2026-01-01,2026-01-07,2398,2398,PAID,0
2691,629,218,339,2026-02-01,2026-02-08,2398,2398,PAID,0
2692,629,218,339,2026-03-01,2026-03-08,2398,2398,PAID,0
2693,629,218,339,2026-04-01,2026-04-05,2398,2398,PAID,0
2694,629,218,339,2026-05-01,,2398,0,PENDING,28
2695,1405,219,342,2024-04-01,2024-04-05,2831,2831,PAID,0
2696,1405,219,342,2024-05-01,2024-05-08,2831,2831,PAID,0
2697,1405,219,342,2024-06-01,2024-06-01,2831,2831,PAID,0
2698,1405,219,342,2024-07-01,2024-07-03,2831,2831,PAID,0
2699,1405,219,342,2024-08-01,2024-08-02,2831,2831,PAID,0
2700,1405,219,342,2024-09-01,2024-09-07,2831,2831,PAID,0
2701,1405,219,342,2024-10-01,,2831,0,PENDING,605
2702,1393,220,343,2025-01-01,2025-01-11,1042,580,PARTIAL,0
2703,1393,220,343,2025-02-01,2025-02-02,1042,1042,PAID,0
2704,1393,220,343,2025-03-01,2025-03-06,1042,545,PARTIAL,0
2705,1393,220,343,2025-04-01,2025-04-06,1042,1042,PAID,0
2706,1393,220,343,2025-05-01,2025-05-04,1042,1042,PAID,0
2707,1393,220,343,2025-06-01,2025-06-07,1042,1042,PAID,0
2708,1393,220,343,2025-07-01,2025-07-02,1042,1042,PAID,0
2709,1393,220,343,2025-08-01,2025-08-08,1042,1042,PAID,0
2710,1393,220,343,2025-09-01,2025-09-11,1042,711,PARTIAL,0
2711,1393,220,343,2025-10-01,2025-10-03,1042,1042,PAID,0
2712,1393,220,343,2025-11-01,2025-11-07,1042,1042,PAID,0
2713,1393,220,343,2025-12-01,2025-12-05,1042,1042,PAID,0
2714,1393,220,343,2026-01-01,2026-01-04,1042,1042,PAID,0
2715,1393,220,343,2026-02-01,2026-02-02,1042,1042,PAID,0
2716,1393,220,343,2026-03-01,2026-03-04,1042,1042,PAID,0
2717,1393,220,343,2026-04-01,2026-04-01,1042,1042,PAID,0
2718,1393,220,343,2026-05-01,2026-05-03,1042,1042,PAID,0
2719,1020,221,344,2025-06-01,2025-06-02,1012,1012,PAID,0
2720,1020,221,344,2025-07-01,2025-07-01,1012,1012,PAID,0
2721,1020,221,344,2025-08-01,2025-08-07,1012,1012,PAID,0
2722,1020,221,344,2025-09-01,2025-09-11,1012,430,PARTIAL,0
2723,1020,221,344,2025-10-01,2025-10-03,1012,1012,PAID,0
2724,1020,221,344,2025-11-01,2025-11-04,1012,1012,PAID,0
2725,1020,221,344,2025-12-01,,1012,0,PENDING,179
2726,1020,221,344,2026-01-01,2026-01-07,1012,1012,PAID,0
2727,1020,221,344,2026-02-01,,1012,0,OVERDUE,117
2728,1020,221,344,2026-03-01,,1012,0,PENDING,89
2729,1020,221,344,2026-04-01,2026-04-08,1012,1012,PAID,0
2730,1020,221,344,2026-05-01,2026-05-06,1012,1012,PAID,0
2731,523,222,346,2025-02-01,2025-02-01,2311,2311,PAID,0
2732,523,222,346,2025-03-01,2025-03-01,2311,2311,PAID,0
2733,523,222,346,2025-04-01,2025-04-01,2311,2311,PAID,0
2734,523,222,346,2025-05-01,2025-05-03,2311,2311,PAID,0
2735,523,222,346,2025-06-01,2025-06-05,2311,2311,PAID,0
2736,523,222,346,2025-07-01,2025-07-06,2311,2311,PAID,0
2737,523,222,346,2025-08-01,2025-08-06,2311,2311,PAID,0
2738,523,222,346,2025-09-01,2025-09-04,2311,2311,PAID,0
2739,523,222,346,2025-10-01,2025-10-02,2311,2311,PAID,0
2740,523,222,346,2025-11-01,2025-11-05,2311,2311,PAID,0
2741,523,222,346,2025-12-01,2025-12-09,2311,1366,PARTIAL,0
2742,523,222,346,2026-01-01,2026-01-06,2311,2311,PAID,0
2743,523,222,346,2026-02-01,2026-02-06,2311,2311,PAID,0
2744,523,222,346,2026-03-01,2026-03-05,2311,2311,PAID,0
2745,523,222,346,2026-04-01,2026-04-03,2311,2311,PAID,0
2746,523,222,346,2026-05-01,2026-05-02,2311,2311,PAID,0
2747,1146,223,349,2024-05-01,2024-05-05,3194,3194,PAID,0
2748,1146,223,349,2024-06-01,,3194,0,PENDING,727
2749,1146,223,349,2024-07-01,,3194,0,PENDING,697
2750,1146,223,349,2024-08-01,,3194,0,OVERDUE,666
2751,1146,223,349,2024-09-01,,3194,0,OVERDUE,635
2752,1146,223,349,2024-10-01,2024-10-03,3194,3194,PAID,0
2753,721,224,350,2024-10-01,2024-10-07,3978,3978,PAID,0
2754,721,224,350,2024-11-01,,3978,0,PENDING,574
2755,721,224,350,2024-12-01,2024-12-07,3978,3978,PAID,0
2756,721,224,350,2025-01-01,2025-01-05,3978,3978,PAID,0
2757,721,224,350,2025-02-01,2025-02-02,3978,3978,PAID,0
2758,721,224,350,2025-03-01,,3978,0,PENDING,454
2759,721,224,350,2025-04-01,2025-04-05,3978,3978,PAID,0
2760,721,224,350,2025-05-01,2025-05-02,3978,3978,PAID,0
2761,721,224,350,2025-06-01,2025-06-04,3978,3978,PAID,0
2762,721,224,350,2025-07-01,2025-07-04,3978,3978,PAID,0
2763,721,224,350,2025-08-01,2025-08-08,3978,3978,PAID,0
2764,721,224,350,2025-09-01,2025-09-06,3978,3978,PAID,0
2765,721,224,350,2025-10-01,2025-10-01,3978,3978,PAID,0
2766,721,224,350,2025-11-01,2025-11-07,3978,3978,PAID,0
2767,721,224,350,2025-12-01,2025-12-05,3978,3978,PAID,0
2768,721,224,350,2026-01-01,2026-01-08,3978,3978,PAID,0
2769,721,224,350,2026-02-01,2026-02-05,3978,3978,PAID,0
2770,721,224,350,2026-03-01,,3978,0,OVERDUE,89
2771,721,224,350,2026-04-01,2026-04-03,3978,3978,PAID,0
2772,1266,225,352,2024-04-01,2024-04-08,2177,2177,PAID,0
2773,1266,225,352,2024-05-01,2024-05-04,2177,2177,PAID,0
2774,1266,225,352,2024-06-01,2024-06-02,2177,2177,PAID,0
2775,1266,225,352,2024-07-01,2024-07-02,2177,2177,PAID,0
2776,1266,225,352,2024-08-01,2024-08-04,2177,2177,PAID,0
2777,1266,225,352,2024-09-01,2024-09-08,2177,2177,PAID,0
2778,1266,225,352,2024-10-01,2024-10-07,2177,2177,PAID,0
2779,1266,225,352,2024-11-01,2024-11-08,2177,2177,PAID,0
2780,1266,225,352,2024-12-01,2024-12-02,2177,2177,PAID,0
2781,1266,225,352,2025-01-01,2025-01-04,2177,2177,PAID,0
2782,1266,225,352,2025-02-01,2025-02-01,2177,2177,PAID,0
2783,1266,225,352,2025-03-01,2025-03-03,2177,2177,PAID,0
2784,1266,225,352,2025-04-01,2025-04-03,2177,2177,PAID,0
2785,1266,225,352,2025-05-01,2025-05-05,2177,2177,PAID,0
2786,1266,225,352,2025-06-01,2025-06-04,2177,2177,PAID,0
2787,1266,225,352,2025-07-01,,2177,0,PENDING,332
2788,1266,225,352,2025-08-01,2025-08-04,2177,2177,PAID,0
2789,1266,225,352,2025-09-01,2025-09-04,2177,2177,PAID,0
2790,1266,225,352,2025-10-01,2025-10-05,2177,2177,PAID,0
2791,1266,225,352,2025-11-01,,2177,0,OVERDUE,209
2792,1266,225,352,2025-12-01,2025-12-02,2177,2177,PAID,0
2793,1266,225,352,2026-01-01,2026-01-05,2177,2177,PAID,0
2794,1266,225,352,2026-02-01,2026-02-03,2177,2177,PAID,0
2795,1266,225,352,2026-03-01,2026-03-05,2177,2177,PAID,0
2796,1266,225,352,2026-04-01,2026-04-01,2177,2177,PAID,0
2797,1743,226,353,2024-03-01,2024-03-05,3830,3830,PAID,0
2798,1743,226,353,2024-04-01,2024-04-06,3830,3830,PAID,0
2799,1743,226,353,2024-05-01,2024-05-05,3830,3830,PAID,0
